seed_id,hit
-60.725790482637564,240.61599920317474
-60.725790482636796,240.61599920238365
-60.72579048265334,240.6159992027841
-60.725790482648335,240.61599920315035
-60.72579048265342,240.6159992042539
-60.72579048264686,240.6159992037949
-60.72579048262574,240.61599920410254
-60.72579048260715,240.6159992041416
-60.725790482599706,240.61599920396583
-60.725790482581345,240.61599920403415
-60.72579048258629,240.6159992044639
-60.72579048258612,240.61599920470803
-60.725790482589986,240.61599920476175
-60.72579048258484,240.6159992053087
-60.72579048257015,240.615999204962
-60.72579048255972,240.61599920479597
-60.72579048255602,240.61599920343355
-60.72579048256017,240.6159992024618
-60.725790482574865,240.6159992032089
-60.72579048259777,240.61599920325773
-60.72579048263796,240.6159992022811
-60.725790482646175,240.61599920296476
-60.725790482651746,240.61599920394627
-60.72579048265604,240.61599920346282
-60.725790482662404,240.61599920424413
-60.72579048264498,240.61599920361908
-60.72579048265797,240.61599920376563
-60.72579048263822,240.61599920306242
-60.725790482653565,240.61599920394139
-60.725790482667264,240.6159992042539
-60.72579048266161,240.61599920496684
-60.72579048263438,240.61599920551868
-60.72579048259419,240.61599920588003
-60.72579048257458,240.61599920546496
-60.725790482571114,240.61599920581654
-60.7257904825525,240.61599920618278
-60.72579048256367,240.61599920467876
-60.72579048256995,240.61599920546985
-60.72579048256091,240.61599920511338
-60.72579048255187,240.61599920567494
-60.72579048253971,240.6159992047276
-60.72579048254835,240.61599920437112
-60.725790482541214,240.61599920379
-60.72579048254042,240.61599920325773
-60.72579048254778,240.61599920356542
-60.725790482540646,240.61599920407326
-60.725790482566225,240.6159992037705
-60.72579048256998,240.61599920392678
-60.72579048257916,240.61599920412698
-60.72579048257333,240.61599920428324
-60.72579048257941,240.61599920440528
-60.72579048258456,240.61599920446878
-60.725790482581345,240.6159992048497
-60.72579048258669,240.61599920508894
-60.725790482593425,240.61599920540635
-60.72579048258163,240.61599920479108
-60.72579048256742,240.61599920407815
-60.725790482576,240.61599920428324
-60.72579048258217,240.61599920388767
-60.72579048260431,240.61599920419042
-60.72579048261878,240.6159992035117
-60.72579048262875,240.6159992037363
-60.72579048263293,240.61599920318451
-60.72579048263421,240.61599920422952
-60.72579048263515,240.6159992045225
-60.725790482640576,240.6159992054454
-60.72579048261477,240.61599920489363
-60.72579048259408,240.6159992046446
-60.72579048259976,240.61599920487407
-60.72579048259891,240.61599920511827
-60.72579048258763,240.61599920452738
-60.72579048258174,240.61599920395605
-60.72579048259314,240.61599920311613
-60.72579048260539,240.61599920361908
-60.72579048262628,240.61599920354587
-60.72579048262824,240.61599920328217
-60.725790482637535,240.615999203204
-60.725790482644186,240.6159992033945
-60.72579048262742,240.61599920329684
-60.72579048262415,240.61599920370213
-60.72579048263927,240.61599920390722
-60.72579048264001,240.61599920276944
-60.72579048266962,240.6159992029452
-60.72579048267599,240.61599920308686
-60.72579048267238,240.61599920285244
-60.725790482677866,240.61599920324312
-60.725790482650325,240.61599920395605
-60.72579048264791,240.6159992039219
-60.72579048264498,240.6159992037363
-60.72579048263145,240.61599920369724
-60.72579048264598,240.61599920314057
-60.72579048263438,240.61599920331633
-60.72579048262824,240.6159992026083
-60.72579048264845,240.61599920212484
-60.72579048266843,240.61599920282805
-60.72579048266556,240.61599920290126
-60.72579048265348,240.61599920212973
-60.725790482666326,240.6159992026669
-60.72579048264825,240.61599920369724
-60.72579048265334,240.61599920328217
-60.725790482654475,240.6159992027841
-60.7257904826551,240.61599920447367
-60.72579048263654,240.6159992045811
-60.725790482614315,240.61599920443462
-60.7257904826198,240.61599920446878
-60.72579048260425,240.61599920494734
-60.72579048259422,240.61599920455177
-60.72579048257427,240.61599920343843
-60.725790482569636,240.61599920359959
-60.72579048259587,240.6159992040537
-60.72579048259803,240.6159992042344
-60.72579048258464,240.61599920448833
-60.72579048257967,240.61599920489363
