seed_id,x0,vx0,vy0
189,-0.8052631578947368,0.04736842105263158,0.3509964382006693
190,-0.8052631578947368,0.06631578947368422,0.3479144765729901
191,-0.8052631578947368,0.08526315789473685,0.34376221556243325
192,-0.8052631578947368,0.10421052631578948,0.3385002705280482
193,-0.8052631578947368,0.1231578947368421,0.3320758947990121
194,-0.8052631578947368,0.14210526315789473,0.3244200381070829
195,-0.8052631578947368,0.16105263157894736,0.31544304843199744
196,-0.8052631578947368,0.18,0.3050283051498265
197,-0.7921052631578948,-0.18,0.33658068085004633
198,-0.7921052631578948,-0.16105263157894736,0.3460471132417905
199,-0.7921052631578948,-0.14210526315789473,0.3542494162370719
200,-0.7921052631578948,-0.1231578947368421,0.36127370190130037
201,-0.7921052631578948,-0.10421052631578948,0.36718758275092434
202,-0.7921052631578948,-0.08526315789473685,0.3720440143683243
203,-0.7921052631578948,-0.06631578947368422,0.375883985809402
204,-0.7921052631578948,-0.04736842105263158,0.3787384155435798
205,-0.7921052631578948,-0.028421052631578948,0.3806294766420406
206,-0.7921052631578948,-0.009473684210526316,0.3815714926838219
207,-0.7921052631578948,0.009473684210526316,0.3815714926838219
208,-0.7921052631578948,0.028421052631578948,0.3806294766420406
209,-0.7921052631578948,0.04736842105263158,0.3787384155435798
210,-0.7921052631578948,0.06631578947368422,0.375883985809402
211,-0.7921052631578948,0.08526315789473685,0.3720440143683243
212,-0.7921052631578948,0.10421052631578948,0.36718758275092434
213,-0.7921052631578948,0.1231578947368421,0.36127370190130037
214,-0.7921052631578948,0.14210526315789473,0.3542494162370719
215,-0.7921052631578948,0.16105263157894736,0.3460471132417905
216,-0.7921052631578948,0.18,0.33658068085004633
217,-0.7789473684210526,-0.18,0.3677923693354503
218,-0.7789473684210526,-0.16105263157894736,0.3764748023478864
219,-0.7789473684210526,-0.14210526315789473,0.3840277608770097
220,-0.7789473684210526,-0.1231578947368421,0.3905167856896463
221,-0.7789473684210526,-0.10421052631578948,0.39599418322289837
222,-0.7789473684210526,-0.08526315789473685,0.4005014617291695
223,-0.7789473684210526,-0.06631578947368422,0.4040710865774316
224,-0.7789473684210526,-0.04736842105263158,0.40672774632223563
225,-0.7789473684210526,-0.028421052631578948,0.40848925409207193
226,-0.7789473684210526,-0.009473684210526316,0.4093671655725011
227,-0.7789473684210526,0.009473684210526316,0.4093671655725011
228,-0.7789473684210526,0.028421052631578948,0.40848925409207193
229,-0.7789473684210526,0.04736842105263158,0.40672774632223563
230,-0.7789473684210526,0.06631578947368422,0.4040710865774316
231,-0.7789473684210526,0.08526315789473685,0.4005014617291695
232,-0.7789473684210526,0.10421052631578948,0.39599418322289837
233,-0.7789473684210526,0.1231578947368421,0.3905167856896463
234,-0.7789473684210526,0.14210526315789473,0.3840277608770097
235,-0.7789473684210526,0.16105263157894736,0.3764748023478864
236,-0.7789473684210526,0.18,0.3677923693354503
237,-0.7657894736842106,-0.18,0.39883348996673573
238,-0.7657894736842106,-0.16105263157894736,0.4068540310486577
239,-0.7657894736842106,-0.14210526315789473,0.4138529290724807
240,-0.7657894736842106,-0.1231578947368421,0.41988127569949485
241,-0.7657894736842106,-0.10421052631578948,0.4249803747516259
242,-0.7657894736842106,-0.08526315789473685,0.4291833484943975
243,-0.7657894736842106,-0.06631578947368422,0.4325163219874231
244,-0.7657894736842106,-0.04736842105263158,0.43499929356957223
245,-0.7657894736842106,-0.028421052631578948,0.43664676397101504
246,-0.7657894736842106,-0.009473684210526316,0.43746817258690435
247,-0.7657894736842106,0.009473684210526316,0.43746817258690435
248,-0.7657894736842106,0.028421052631578948,0.43664676397101504
249,-0.7657894736842106,0.04736842105263158,0.43499929356957223
250,-0.7657894736842106,0.06631578947368422,0.4325163219874231
